"","date","year","month","day","maxTemp","minTemp","meanTemp","snoGrnd","precip","wind","site","prop"
"715",2017-07-12,2017,7,12,13.6,7.8,10.7,NA,0,"<31","42",0.996527777777778
"716",2017-07-13,2017,7,13,13.6,7.7,10.7,NA,0.2,"<31","42",0.996527777777778
"717",2017-07-14,2017,7,14,15.6,6,10.8,NA,0,"74","42",1
"718",2017-07-15,2017,7,15,23,10.3,16.7,NA,0,"65","42",0.998611111111111
"719",2017-07-16,2017,7,16,24.5,11.8,18.2,NA,0.2,"48","42",0.997222222222222
"720",2017-07-17,2017,7,17,13,6.5,9.8,NA,0,"57","42",0.998371335504886
"721",2017-07-18,2017,7,18,11.8,5.8,8.8,NA,0.2,"65","42",1
"722",2017-07-19,2017,7,19,10.2,5.5,7.9,NA,1.4,"93","42",0
"723",2017-07-20,2017,7,20,13.1,5.5,9.3,NA,0.2,"69","42",1
"724",2017-06-05,2017,6,5,10.5,0.7,5.6,NA,0.2,"<31","44",0.955380577427822
"725",2017-06-06,2017,6,6,6.9,0.9,3.9,4,6.2,"70","44",1
"726",2017-06-07,2017,6,7,4.5,1.2,2.9,4,1.8,"82","44",1
"727",2017-06-08,2017,6,8,8.8,1.1,5,NA,0,"57","44",1
"728",2017-06-09,2017,6,9,8.3,0.4,4.4,NA,0,"35","44",0.5
"729",2017-06-10,2017,6,10,5.4,0.2,2.8,NA,0,"<31","44",1
"730",2017-06-11,2017,6,11,5.6,-0.2,2.7,NA,0,"35","44",1
"731",2017-06-12,2017,6,12,5.8,-0.6,2.6,NA,0,"<31","44",1
"732",2017-06-13,2017,6,13,9,-1.2,3.9,NA,0,"<31","44",1
"733",2017-06-15,2017,6,15,7.9,0.9,4.4,NA,0,NA,"44",0
"734",2017-06-17,2017,6,17,17.2,5.1,11.2,NA,0,NA,"44",1
"735",2017-06-18,2017,6,18,11.3,5.2,8.3,NA,0,NA,"44",1
"736",2017-06-06,2017,6,6,6.9,0.9,3.9,4,6.2,"70","5",0.129482071713147
"737",2017-06-07,2017,6,7,4.5,1.2,2.9,4,1.8,"82","5",0.210749646393211
"738",2017-06-08,2017,6,8,8.8,1.1,5,NA,0,"57","5",0.0267229254571027
"739",2017-06-09,2017,6,9,8.3,0.4,4.4,NA,0,"35","5",0.0141643059490085
"740",2017-06-10,2017,6,10,5.4,0.2,2.8,NA,0,"<31","5",0
"741",2017-06-11,2017,6,11,5.6,-0.2,2.7,NA,0,"35","5",0.0113314447592068
"742",2017-06-12,2017,6,12,5.8,-0.6,2.6,NA,0,"<31","5",0.71866295264624
"743",2017-06-13,2017,6,13,9,-1.2,3.9,NA,0,"<31","5",1
"744",2017-06-14,2017,6,14,7.9,0.9,4.4,NA,1.2,"46","5",0.984679665738162
"745",2017-06-15,2017,6,15,7.9,0.9,4.4,NA,0,NA,"5",0.997226074895978
"746",2017-06-16,2017,6,16,11.7,1.2,6.5,NA,0,NA,"5",0.993055555555556
"747",2017-06-17,2017,6,17,17.2,5.1,11.2,NA,0,NA,"5",0.997226074895978
"748",2017-06-18,2017,6,18,11.3,5.2,8.3,NA,0,NA,"5",0.993065187239945
"749",2017-06-21,2017,6,21,7.3,2.9,5.1,NA,2.4,"<31","5",1
"750",2017-06-22,2017,6,22,9.9,4.1,7,NA,0,"35","5",0.992997198879552
"751",2017-06-23,2017,6,23,11.6,5.2,8.4,NA,0,"39","5",1
"752",2017-06-24,2017,6,24,17,6.1,11.6,NA,0,"37","5",1
"753",2017-06-25,2017,6,25,14.7,6,10.4,NA,0,"46","5",0.984743411927878
"754",2017-06-26,2017,6,26,10.5,3.6,7.1,NA,0,"<31","5",0.998613037447989
"755",2017-06-27,2017,6,27,13.8,6.5,10.2,NA,1,"<31","5",1
"756",2017-06-28,2017,6,28,15.6,5.4,10.5,NA,0,"<31","5",1
"757",2017-07-01,2017,7,1,19.6,6.8,13.2,NA,0,"<31","5",0.990277777777778
"758",2017-07-02,2017,7,2,20.9,10.1,15.5,NA,0,"32","5",0.991678224687933
"759",2017-07-03,2017,7,3,23,10.8,16.9,NA,0,"37","5",0.997226074895978
"760",2017-07-04,2017,7,4,11.9,6.1,9,NA,0.4,"33","5",0.997218358831711
"761",2017-07-05,2017,7,5,15.2,6.7,11,NA,0.2,"33","5",1
"762",2017-07-06,2017,7,6,21.7,10.1,15.9,NA,0,"59","5",0.995839112343967
"763",2017-07-07,2017,7,7,15.1,8.5,11.8,NA,1.4,"56","5",1
"764",2017-07-12,2017,7,12,13.6,7.8,10.7,NA,0,"<31","5",0.926829268292683
"765",2017-07-13,2017,7,13,13.6,7.7,10.7,NA,0.2,"<31","5",0.955555555555556
"766",2017-07-14,2017,7,14,15.6,6,10.8,NA,0,"74","5",0.995138888888889
"767",2017-07-15,2017,7,15,23,10.3,16.7,NA,0,"65","5",0.997222222222222
"768",2017-07-16,2017,7,16,24.5,11.8,18.2,NA,0.2,"48","5",0.985416666666667
"769",2017-07-17,2017,7,17,13,6.5,9.8,NA,0,"57","5",0.996527777777778
"770",2017-07-18,2017,7,18,11.8,5.8,8.8,NA,0.2,"65","5",0.999305555555556
"771",2017-07-19,2017,7,19,10.2,5.5,7.9,NA,1.4,"93","5",0.99375
"772",2017-07-20,2017,7,20,13.1,5.5,9.3,NA,0.2,"69","5",0.983333333333333
"773",2017-07-21,2017,7,21,18.6,6.7,12.7,NA,0,"43","5",0.976388888888889
"774",2017-07-22,2017,7,22,20.4,9.3,14.9,NA,0,"35","5",0.901388888888889
"775",2017-07-23,2017,7,23,14.1,8.8,11.5,NA,0.2,"59","5",0.854861111111111
"776",2017-07-24,2017,7,24,19.7,8,13.9,NA,0,"56","5",1
"777",2017-07-26,2017,7,26,16.3,7.5,11.9,NA,0,"70","5",0.539703903095559
"778",2017-07-27,2017,7,27,14.6,8.6,11.6,NA,0,"50","5",1
"779",2017-07-31,2017,7,31,14.6,9.4,12,NA,2.8,"41","5",0.585055643879173
"780",2017-08-01,2017,8,1,14,7,10.5,NA,2,"50","5",0.304861111111111
"781",2017-08-02,2017,8,2,15.7,4.7,10.2,NA,0,"50","5",0.0902777777777778
"782",2017-08-03,2017,8,3,19.1,7.7,13.4,NA,0,"52","5",0.0489731437598736
"783",2017-08-05,2017,8,5,12.9,7.8,10.4,NA,0,"44","5",0.154782608695652
"784",2017-08-12,2017,8,12,13.9,7.6,10.8,NA,0,"<31","5",0.257009345794392
"785",2017-08-13,2017,8,13,13.1,7,10.1,NA,0,"32","5",0.0377019748653501
"786",2017-08-14,2017,8,14,13.1,8.7,10.9,NA,0,"35","5",0.00840336134453781
"787",2017-08-15,2017,8,15,16,8.4,12.2,NA,0,"<31","5",0
"788",2017-06-09,2017,6,9,8.3,0.4,4.4,NA,0,"35","51",0.875549048316252
"789",2017-06-10,2017,6,10,5.4,0.2,2.8,NA,0,"<31","51",0.974825174825175
"790",2017-06-19,2017,6,19,16.2,4.4,10.3,NA,1,NA,"51",1
"791",2017-06-20,2017,6,20,12.6,5,8.8,NA,0,"<31","51",0.986130374479889
"792",2017-06-21,2017,6,21,7.3,2.9,5.1,NA,2.4,"<31","51",1
"793",2017-06-22,2017,6,22,9.9,4.1,7,NA,0,"35","51",1
"794",2017-06-23,2017,6,23,11.6,5.2,8.4,NA,0,"39","51",0.994452149791956
"795",2017-06-24,2017,6,24,17,6.1,11.6,NA,0,"37","51",0.994444444444444
"796",2017-06-25,2017,6,25,14.7,6,10.4,NA,0,"46","51",1
"797",2017-06-26,2017,6,26,10.5,3.6,7.1,NA,0,"<31","51",0.997226074895978
"798",2017-06-27,2017,6,27,13.8,6.5,10.2,NA,1,"<31","51",0.980582524271845
"799",2017-06-28,2017,6,28,15.6,5.4,10.5,NA,0,"<31","51",0.997167138810198
"800",2017-06-29,2017,6,29,15.6,5.5,10.6,NA,0,"35","51",1
"801",2017-06-30,2017,6,30,14.5,4.2,9.4,NA,0,"<31","51",1
"802",2017-07-01,2017,7,1,19.6,6.8,13.2,NA,0,"<31","51",0.993382352941176
"803",2017-07-02,2017,7,2,20.9,10.1,15.5,NA,0,"32","51",0.990277777777778
"804",2017-07-03,2017,7,3,23,10.8,16.9,NA,0,"37","51",0.984722222222222
"805",2017-07-04,2017,7,4,11.9,6.1,9,NA,0.4,"33","51",0.997222222222222
"806",2017-07-05,2017,7,5,15.2,6.7,11,NA,0.2,"33","51",0.993288590604027
"807",2017-07-06,2017,7,6,21.7,10.1,15.9,NA,0,"59","51",1
"808",2017-07-12,2017,7,12,13.6,7.8,10.7,NA,0,"<31","51",0.995896032831737
"809",2017-07-13,2017,7,13,13.6,7.7,10.7,NA,0.2,"<31","51",0.987369985141159
"810",2017-07-14,2017,7,14,15.6,6,10.8,NA,0,"74","51",0.961136023916293
"811",2017-07-15,2017,7,15,23,10.3,16.7,NA,0,"65","51",0.916602907421576
"812",2017-07-16,2017,7,16,24.5,11.8,18.2,NA,0.2,"48","51",0.963161933998465
"813",2017-07-17,2017,7,17,13,6.5,9.8,NA,0,"57","51",0.752738654147105
"814",2017-07-18,2017,7,18,11.8,5.8,8.8,NA,0.2,"65","51",0.963888888888889
"815",2017-07-19,2017,7,19,10.2,5.5,7.9,NA,1.4,"93","51",0.952005730659026
"816",2017-07-20,2017,7,20,13.1,5.5,9.3,NA,0.2,"69","51",0.551020408163265
"817",2017-07-21,2017,7,21,18.6,6.7,12.7,NA,0,"43","51",0.419444444444444
"818",2017-07-22,2017,7,22,20.4,9.3,14.9,NA,0,"35","51",0.478662873399716
"819",2017-07-23,2017,7,23,14.1,8.8,11.5,NA,0.2,"59","51",0.472222222222222
"820",2017-07-24,2017,7,24,19.7,8,13.9,NA,0,"56","51",0.452777777777778
"821",2017-07-25,2017,7,25,14.2,9.2,11.7,NA,0.4,"39","51",0.372916666666667
"822",2017-07-26,2017,7,26,16.3,7.5,11.9,NA,0,"70","51",0.218055555555556
"823",2017-07-27,2017,7,27,14.6,8.6,11.6,NA,0,"50","51",0.0388888888888889
"824",2017-07-28,2017,7,28,11.1,6.7,8.9,NA,12.6,"61","51",0.211805555555556
"825",2017-07-29,2017,7,29,12.9,6.4,9.7,NA,19.4,"69","51",0.411111111111111
"826",2017-07-30,2017,7,30,19.1,5.5,12.3,NA,0,"50","51",0.224285714285714
"827",2017-07-31,2017,7,31,14.6,9.4,12,NA,2.8,"41","51",0.029126213592233
"828",2017-08-01,2017,8,1,14,7,10.5,NA,2,"50","51",0.0388888888888889
"829",2017-08-02,2017,8,2,15.7,4.7,10.2,NA,0,"50","51",0.00972222222222222
"830",2017-08-03,2017,8,3,19.1,7.7,13.4,NA,0,"52","51",0.00632466619817287
"831",2017-08-04,2017,8,4,14.1,7.4,10.8,NA,0,"<31","51",0.0940665701881331
"832",2017-08-05,2017,8,5,12.9,7.8,10.4,NA,0,"44","51",0.0298393267023718
"833",2017-08-06,2017,8,6,16.3,8.2,12.3,NA,1.8,"46","51",0.0291666666666667
"834",2017-08-07,2017,8,7,13,8.2,10.6,NA,1.8,"72","51",0.0190140845070423
"835",2017-08-08,2017,8,8,15.5,8,11.8,NA,0,"67","51",0.0162429378531073
"836",2017-08-09,2017,8,9,19.2,7,13.1,NA,0.6,"33","51",0.01640625
"837",2017-08-10,2017,8,10,14.5,NA,NA,NA,0,"43","51",0.000739644970414201
"838",2017-08-11,2017,8,11,15.7,6.4,11.1,NA,0.4,"<31","51",0.0528771384136858
"839",2017-06-13,2017,6,13,9,-1.2,3.9,NA,0,"<31","53",0.992619926199262
"840",2017-06-14,2017,6,14,7.9,0.9,4.4,NA,1.2,"46","53",0.998583569405099
"841",2017-06-15,2017,6,15,7.9,0.9,4.4,NA,0,NA,"53",1
"842",2017-06-16,2017,6,16,11.7,1.2,6.5,NA,0,NA,"53",1
"843",2017-06-17,2017,6,17,17.2,5.1,11.2,NA,0,NA,"53",1
"844",2017-06-18,2017,6,18,11.3,5.2,8.3,NA,0,NA,"53",1
"845",2017-06-19,2017,6,19,16.2,4.4,10.3,NA,1,NA,"53",0.99721059972106
"846",2017-06-20,2017,6,20,12.6,5,8.8,NA,0,"<31","53",0.982825917252147
"847",2017-06-21,2017,6,21,7.3,2.9,5.1,NA,2.4,"<31","53",1
"848",2017-06-22,2017,6,22,9.9,4.1,7,NA,0,"35","53",0.945833333333333
"849",2017-06-23,2017,6,23,11.6,5.2,8.4,NA,0,"39","53",0.98125
"850",2017-06-24,2017,6,24,17,6.1,11.6,NA,0,"37","53",1
"851",2017-06-25,2017,6,25,14.7,6,10.4,NA,0,"46","53",0.988660524450744
"852",2017-06-26,2017,6,26,10.5,3.6,7.1,NA,0,"<31","53",1
"853",2017-06-27,2017,6,27,13.8,6.5,10.2,NA,1,"<31","53",0.998611111111111
"854",2017-06-28,2017,6,28,15.6,5.4,10.5,NA,0,"<31","53",0.993055555555556
"855",2017-06-29,2017,6,29,15.6,5.5,10.6,NA,0,"35","53",1
"856",2017-06-30,2017,6,30,14.5,4.2,9.4,NA,0,"<31","53",1
"857",2017-07-01,2017,7,1,19.6,6.8,13.2,NA,0,"<31","53",0.955758426966292
"858",2017-07-02,2017,7,2,20.9,10.1,15.5,NA,0,"32","53",0.99083215796897
"859",2017-07-03,2017,7,3,23,10.8,16.9,NA,0,"37","53",0.991666666666667
"860",2017-07-04,2017,7,4,11.9,6.1,9,NA,0.4,"33","53",0.995063469675599
"861",2017-07-05,2017,7,5,15.2,6.7,11,NA,0.2,"33","53",1
"862",2017-07-06,2017,7,6,21.7,10.1,15.9,NA,0,"59","53",0.989369241672573
"863",2017-07-07,2017,7,7,15.1,8.5,11.8,NA,1.4,"56","53",0.986534372785259
"864",2017-07-08,2017,7,8,17.5,6.6,12.1,NA,0,"76","53",0.986805555555556
"865",2017-07-09,2017,7,9,12.9,3.3,8.1,NA,0,"70","53",0.998611111111111
"866",2017-07-10,2017,7,10,14.2,2.8,8.5,NA,0,"43","53",1
"867",2017-07-11,2017,7,11,21.2,6.8,14,NA,0.6,"39","53",0.987951807228916
"868",2017-07-12,2017,7,12,13.6,7.8,10.7,NA,0,"<31","53",0.993055555555556
"869",2017-07-13,2017,7,13,13.6,7.7,10.7,NA,0.2,"<31","53",0.999305555555556
"870",2017-07-14,2017,7,14,15.6,6,10.8,NA,0,"74","53",0.99375
"871",2017-07-15,2017,7,15,23,10.3,16.7,NA,0,"65","53",1
"872",2017-07-16,2017,7,16,24.5,11.8,18.2,NA,0.2,"48","53",1
"873",2017-06-09,2017,6,9,8.3,0.4,4.4,NA,0,"35","58",0.618181818181818
"874",2017-06-10,2017,6,10,5.4,0.2,2.8,NA,0,"<31","58",0.663865546218487
"875",2017-06-11,2017,6,11,5.6,-0.2,2.7,NA,0,"35","58",1
"876",2017-06-12,2017,6,12,5.8,-0.6,2.6,NA,0,"<31","58",1
"877",2017-06-13,2017,6,13,9,-1.2,3.9,NA,0,"<31","58",1
"878",2017-06-14,2017,6,14,7.9,0.9,4.4,NA,1.2,"46","58",1
"879",2017-06-15,2017,6,15,7.9,0.9,4.4,NA,0,NA,"58",0.998613037447989
"880",2017-06-16,2017,6,16,11.7,1.2,6.5,NA,0,NA,"58",1
"881",2017-06-25,2017,6,25,14.7,6,10.4,NA,0,"46","58",0.966044142614601
"882",2017-06-26,2017,6,26,10.5,3.6,7.1,NA,0,"<31","58",0.99375
"883",2017-06-27,2017,6,27,13.8,6.5,10.2,NA,1,"<31","58",0.991666666666667
"884",2017-06-28,2017,6,28,15.6,5.4,10.5,NA,0,"<31","58",0.997916666666667
"885",2017-06-29,2017,6,29,15.6,5.5,10.6,NA,0,"35","58",0.997222222222222
"886",2017-06-30,2017,6,30,14.5,4.2,9.4,NA,0,"<31","58",1
"887",2017-07-05,2017,7,5,15.2,6.7,11,NA,0.2,"33","58",0.951851851851852
"888",2017-07-06,2017,7,6,21.7,10.1,15.9,NA,0,"59","58",0.990972222222222
"889",2017-07-07,2017,7,7,15.1,8.5,11.8,NA,1.4,"56","58",1
"890",2017-07-08,2017,7,8,17.5,6.6,12.1,NA,0,"76","58",0.999305555555556
"891",2017-07-09,2017,7,9,12.9,3.3,8.1,NA,0,"70","58",0.986111111111111
"892",2017-07-10,2017,7,10,14.2,2.8,8.5,NA,0,"43","58",0.99375
"893",2017-07-11,2017,7,11,21.2,6.8,14,NA,0.6,"39","58",1
"894",2017-07-12,2017,7,12,13.6,7.8,10.7,NA,0,"<31","58",0.992275280898876
"895",2017-07-13,2017,7,13,13.6,7.7,10.7,NA,0.2,"<31","58",0.997222222222222
"896",2017-07-14,2017,7,14,15.6,6,10.8,NA,0,"74","58",0.993055555555556
"897",2017-07-15,2017,7,15,23,10.3,16.7,NA,0,"65","58",0.997916666666667
"898",2017-07-16,2017,7,16,24.5,11.8,18.2,NA,0.2,"48","58",1
"899",2017-07-17,2017,7,17,13,6.5,9.8,NA,0,"57","58",1
"900",2017-07-18,2017,7,18,11.8,5.8,8.8,NA,0.2,"65","58",0.996802557953637
"901",2017-07-20,2017,7,20,13.1,5.5,9.3,NA,0.2,"69","58",1
"902",2017-07-21,2017,7,21,18.6,6.7,12.7,NA,0,"43","58",0.984732824427481
"903",2017-07-25,2017,7,25,14.2,9.2,11.7,NA,0.4,"39","58",0.88555078683834
"904",2017-07-26,2017,7,26,16.3,7.5,11.9,NA,0,"70","58",0.793055555555556
"905",2017-07-27,2017,7,27,14.6,8.6,11.6,NA,0,"50","58",0.570833333333333
"906",2017-07-28,2017,7,28,11.1,6.7,8.9,NA,12.6,"61","58",0.987551867219917
"907",2017-07-30,2017,7,30,19.1,5.5,12.3,NA,0,"50","58",0.218253968253968
"908",2017-07-31,2017,7,31,14.6,9.4,12,NA,2.8,"41","58",0.423611111111111
"909",2017-08-01,2017,8,1,14,7,10.5,NA,2,"50","58",0.272222222222222
"910",2017-08-02,2017,8,2,15.7,4.7,10.2,NA,0,"50","58",0.180327868852459
"911",2017-08-03,2017,8,3,19.1,7.7,13.4,NA,0,"52","58",0.0982800982800983
"912",2017-08-04,2017,8,4,14.1,7.4,10.8,NA,0,"<31","58",0.0715277777777778
"913",2017-08-05,2017,8,5,12.9,7.8,10.4,NA,0,"44","58",0.263888888888889
"914",2017-08-06,2017,8,6,16.3,8.2,12.3,NA,1.8,"46","58",0.265162200282087
"915",2017-08-07,2017,8,7,13,8.2,10.6,NA,1.8,"72","58",1
"916",2017-08-08,2017,8,8,15.5,8,11.8,NA,0,"67","58",0.0501567398119122
"917",2017-06-06,2017,6,6,6.9,0.9,3.9,4,6.2,"70","59",0.841772151898734
"918",2017-06-07,2017,6,7,4.5,1.2,2.9,4,1.8,"82","59",0.827083333333333
"919",2017-06-08,2017,6,8,8.8,1.1,5,NA,0,"57","59",0.778472222222222
"920",2017-06-09,2017,6,9,8.3,0.4,4.4,NA,0,"35","59",0.859722222222222
"921",2017-06-10,2017,6,10,5.4,0.2,2.8,NA,0,"<31","59",0.901388888888889
"922",2017-06-11,2017,6,11,5.6,-0.2,2.7,NA,0,"35","59",0.949305555555556
"923",2017-06-12,2017,6,12,5.8,-0.6,2.6,NA,0,"<31","59",0.976388888888889
"924",2017-06-13,2017,6,13,9,-1.2,3.9,NA,0,"<31","59",0.992361111111111
"925",2017-06-14,2017,6,14,7.9,0.9,4.4,NA,1.2,"46","59",0.965460526315789
"926",2017-06-25,2017,6,25,14.7,6,10.4,NA,0,"46","59",0.988817891373802
"927",2017-06-26,2017,6,26,10.5,3.6,7.1,NA,0,"<31","59",0.988888888888889
"928",2017-06-27,2017,6,27,13.8,6.5,10.2,NA,1,"<31","59",0.986805555555556
"929",2017-06-28,2017,6,28,15.6,5.4,10.5,NA,0,"<31","59",0.999305555555556
"930",2017-06-29,2017,6,29,15.6,5.5,10.6,NA,0,"35","59",0.985416666666667
"931",2017-06-30,2017,6,30,14.5,4.2,9.4,NA,0,"<31","59",1
"932",2017-07-01,2017,7,1,19.6,6.8,13.2,NA,0,"<31","59",0.988194444444444
"933",2017-07-02,2017,7,2,20.9,10.1,15.5,NA,0,"32","59",0.988194444444444
"934",2017-07-03,2017,7,3,23,10.8,16.9,NA,0,"37","59",0.995833333333333
"935",2017-07-04,2017,7,4,11.9,6.1,9,NA,0.4,"33","59",0.998577524893314
"936",2017-07-05,2017,7,5,15.2,6.7,11,NA,0.2,"33","59",0.998410174880763
"937",2017-07-06,2017,7,6,21.7,10.1,15.9,NA,0,"59","59",0.994444444444444
"938",2017-07-07,2017,7,7,15.1,8.5,11.8,NA,1.4,"56","59",0.978472222222222
"939",2017-07-08,2017,7,8,17.5,6.6,12.1,NA,0,"76","59",0.995833333333333
"940",2017-07-09,2017,7,9,12.9,3.3,8.1,NA,0,"70","59",0.972916666666667
"941",2017-07-10,2017,7,10,14.2,2.8,8.5,NA,0,"43","59",1
"942",2017-07-11,2017,7,11,21.2,6.8,14,NA,0.6,"39","59",1
"943",2017-07-12,2017,7,12,13.6,7.8,10.7,NA,0,"<31","59",0.990972222222222
"944",2017-07-13,2017,7,13,13.6,7.7,10.7,NA,0.2,"<31","59",0.995138888888889
"945",2017-07-14,2017,7,14,15.6,6,10.8,NA,0,"74","59",0.993055555555556
"946",2017-07-15,2017,7,15,23,10.3,16.7,NA,0,"65","59",0.998611111111111
"947",2017-07-16,2017,7,16,24.5,11.8,18.2,NA,0.2,"48","59",0.986805555555556
"948",2017-07-17,2017,7,17,13,6.5,9.8,NA,0,"57","59",0.992361111111111
"949",2017-07-18,2017,7,18,11.8,5.8,8.8,NA,0.2,"65","59",0.996527777777778
"950",2017-07-19,2017,7,19,10.2,5.5,7.9,NA,1.4,"93","59",0.966666666666667
"951",2017-07-20,2017,7,20,13.1,5.5,9.3,NA,0.2,"69","59",0.945833333333333
"952",2017-07-21,2017,7,21,18.6,6.7,12.7,NA,0,"43","59",0.800694444444444
"953",2017-07-22,2017,7,22,20.4,9.3,14.9,NA,0,"35","59",0.731944444444444
"954",2017-07-23,2017,7,23,14.1,8.8,11.5,NA,0.2,"59","59",0.503086419753086
"955",2017-07-26,2017,7,26,16.3,7.5,11.9,NA,0,"70","59",0.317197452229299
"956",2017-07-27,2017,7,27,14.6,8.6,11.6,NA,0,"50","59",0.159027777777778
"957",2017-07-28,2017,7,28,11.1,6.7,8.9,NA,12.6,"61","59",0.186111111111111
"958",2017-07-29,2017,7,29,12.9,6.4,9.7,NA,19.4,"69","59",0.566666666666667
"959",2017-07-30,2017,7,30,19.1,5.5,12.3,NA,0,"50","59",0.0987841945288754
"960",2017-07-31,2017,7,31,14.6,9.4,12,NA,2.8,"41","59",0.111695137976347
"961",2017-08-01,2017,8,1,14,7,10.5,NA,2,"50","59",0.0761346998535871
"962",2017-08-05,2017,8,5,12.9,7.8,10.4,NA,0,"44","59",0.0878186968838527
"963",2017-08-06,2017,8,6,16.3,8.2,12.3,NA,1.8,"46","59",0.0604166666666667
"964",2017-08-07,2017,8,7,13,8.2,10.6,NA,1.8,"72","59",0.0145631067961165
"965",2017-06-07,2017,6,7,4.5,1.2,2.9,4,1.8,"82","63",0
"966",2017-06-08,2017,6,8,8.8,1.1,5,NA,0,"57","63",0.147710487444609
"967",2017-06-09,2017,6,9,8.3,0.4,4.4,NA,0,"35","63",0.0084985835694051
"968",2017-06-10,2017,6,10,5.4,0.2,2.8,NA,0,"<31","63",0.03125
"969",2017-06-11,2017,6,11,5.6,-0.2,2.7,NA,0,"35","63",0.5
"970",2017-07-04,2017,7,4,11.9,6.1,9,NA,0.4,"33","63",0.890428211586902
"971",2017-07-05,2017,7,5,15.2,6.7,11,NA,0.2,"33","63",0.963194444444444
"972",2017-07-06,2017,7,6,21.7,10.1,15.9,NA,0,"59","63",0.994444444444444
"973",2017-07-07,2017,7,7,15.1,8.5,11.8,NA,1.4,"56","63",0.977083333333333
"974",2017-07-08,2017,7,8,17.5,6.6,12.1,NA,0,"76","63",0.993055555555556
"975",2017-07-09,2017,7,9,12.9,3.3,8.1,NA,0,"70","63",0.98125
"976",2017-07-10,2017,7,10,14.2,2.8,8.5,NA,0,"43","63",0.998611111111111
"977",2017-07-11,2017,7,11,21.2,6.8,14,NA,0.6,"39","63",0.985416666666667
"978",2017-07-12,2017,7,12,13.6,7.8,10.7,NA,0,"<31","63",0.984722222222222
"979",2017-07-13,2017,7,13,13.6,7.7,10.7,NA,0.2,"<31","63",1
"980",2017-07-15,2017,7,15,23,10.3,16.7,NA,0,"65","63",0.983418367346939
"981",2017-07-20,2017,7,20,13.1,5.5,9.3,NA,0.2,"69","63",0.966850828729282
"982",2017-07-21,2017,7,21,18.6,6.7,12.7,NA,0,"43","63",0.971527777777778
"983",2017-07-22,2017,7,22,20.4,9.3,14.9,NA,0,"35","63",0.9875
"984",2017-07-23,2017,7,23,14.1,8.8,11.5,NA,0.2,"59","63",0.959722222222222
"985",2017-07-24,2017,7,24,19.7,8,13.9,NA,0,"56","63",0.931944444444444
"986",2017-07-25,2017,7,25,14.2,9.2,11.7,NA,0.4,"39","63",0.96875
"987",2017-07-26,2017,7,26,16.3,7.5,11.9,NA,0,"70","63",0.970833333333333
"988",2017-07-27,2017,7,27,14.6,8.6,11.6,NA,0,"50","63",0.951388888888889
"989",2017-07-28,2017,7,28,11.1,6.7,8.9,NA,12.6,"61","63",0.913888888888889
"990",2017-07-29,2017,7,29,12.9,6.4,9.7,NA,19.4,"69","63",0.929861111111111
"991",2017-07-30,2017,7,30,19.1,5.5,12.3,NA,0,"50","63",0.943055555555556
"992",2017-07-31,2017,7,31,14.6,9.4,12,NA,2.8,"41","63",0.880403458213256
"993",2017-08-01,2017,8,1,14,7,10.5,NA,2,"50","63",0.534722222222222
"994",2017-08-02,2017,8,2,15.7,4.7,10.2,NA,0,"50","63",0.509027777777778
"995",2017-08-03,2017,8,3,19.1,7.7,13.4,NA,0,"52","63",0.48125
"996",2017-08-04,2017,8,4,14.1,7.4,10.8,NA,0,"<31","63",0.104414261460102
"997",2017-08-05,2017,8,5,12.9,7.8,10.4,NA,0,"44","63",0.211111111111111
"998",2017-08-06,2017,8,6,16.3,8.2,12.3,NA,1.8,"46","63",0.308823529411765
"999",2017-08-07,2017,8,7,13,8.2,10.6,NA,1.8,"72","63",0.33805811481219
"1000",2017-08-08,2017,8,8,15.5,8,11.8,NA,0,"67","63",0.267910447761194
"1001",2017-08-09,2017,8,9,19.2,7,13.1,NA,0.6,"33","63",0
"1002",2017-08-10,2017,8,10,14.5,NA,NA,NA,0,"43","65",0.0605263157894737
"1003",2017-08-11,2017,8,11,15.7,6.4,11.1,NA,0.4,"<31","65",0.0883567299752271
"1004",2017-08-12,2017,8,12,13.9,7.6,10.8,NA,0,"<31","65",0.0462962962962963
"1005",2017-08-13,2017,8,13,13.1,7,10.1,NA,0,"32","65",0.0364500792393027
"1006",2017-08-14,2017,8,14,13.1,8.7,10.9,NA,0,"35","65",0.110795454545455
"1007",2017-08-15,2017,8,15,16,8.4,12.2,NA,0,"<31","65",0.0773305084745763
"1008",2017-08-16,2017,8,16,11.5,8.9,10.2,NA,0,"43","65",0.122511485451761
"1009",2017-07-03,2017,7,3,23,10.8,16.9,NA,0,"37","75",0.952961672473868
"1010",2017-07-04,2017,7,4,11.9,6.1,9,NA,0.4,"33","75",0.988194444444444
"1011",2017-07-05,2017,7,5,15.2,6.7,11,NA,0.2,"33","75",0.996527777777778
"1012",2017-07-06,2017,7,6,21.7,10.1,15.9,NA,0,"59","75",0.980555555555556
"1013",2017-07-07,2017,7,7,15.1,8.5,11.8,NA,1.4,"56","75",0.999305555555556
"1014",2017-07-08,2017,7,8,17.5,6.6,12.1,NA,0,"76","75",1
"1015",2017-07-09,2017,7,9,12.9,3.3,8.1,NA,0,"70","75",1
"1016",2017-07-11,2017,7,11,21.2,6.8,14,NA,0.6,"39","75",0.950134770889488
"1017",2017-07-12,2017,7,12,13.6,7.8,10.7,NA,0,"<31","75",0.995833333333333
